Time,Topic,Payload
2022-05-16 15:30:11.068651,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:30:10Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":53.14,""rssi"":-67}]}'"
2022-05-16 15:30:41.058090,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:30:41Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":53.14,""rssi"":-66}]}'"
2022-05-16 15:31:05.739482,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:31:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":53.12,""rssi"":-65}]}'"
2022-05-16 15:31:05.740485,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:31:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":53.12,""rssi"":-65}]}'"
2022-05-16 15:31:35.470131,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:31:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.04,""H"":52.99,""rssi"":-66}]}'"
2022-05-16 15:31:35.471134,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:31:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.04,""H"":52.99,""rssi"":-66}]}'"
2022-05-16 15:32:00.698796,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:32:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.00,""rssi"":-66}]}'"
2022-05-16 15:32:00.700794,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:32:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.00,""rssi"":-66}]}'"
2022-05-16 15:32:30.621375,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:32:30Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.57,""rssi"":-67}]}'"
2022-05-16 15:32:30.628373,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:32:30Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.57,""rssi"":-67}]}'"
2022-05-16 15:33:00.383304,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:33:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.14,""rssi"":-65}]}'"
2022-05-16 15:33:00.383304,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:33:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.14,""rssi"":-65}]}'"
2022-05-16 15:33:25.064151,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:33:25Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.01,""H"":53.17,""rssi"":-66}]}'"
2022-05-16 15:33:25.064151,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:33:25Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.01,""H"":53.17,""rssi"":-66}]}'"
2022-05-16 15:33:54.906517,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:33:54Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.22,""rssi"":-69}]}'"
2022-05-16 15:33:54.906517,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:33:54Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.22,""rssi"":-69}]}'"
2022-05-16 15:34:19.581023,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:34:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.19,""rssi"":-65}]}'"
2022-05-16 15:34:49.357502,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:34:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.10,""rssi"":-73}]}'"
2022-05-16 15:34:49.357502,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:34:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.10,""rssi"":-73}]}'"
2022-05-16 15:35:19.308515,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:35:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.13,""rssi"":-69}]}'"
2022-05-16 15:35:19.308515,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:35:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.13,""rssi"":-69}]}'"
2022-05-16 15:35:43.952218,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:35:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.04,""H"":53.10,""rssi"":-70}]}'"
2022-05-16 15:35:43.960811,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:35:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.04,""H"":53.10,""rssi"":-70}]}'"
2022-05-16 15:36:13.615448,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:36:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.17,""rssi"":-72}]}'"
2022-05-16 15:36:13.615448,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:36:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.17,""rssi"":-72}]}'"
2022-05-16 15:36:43.375210,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:36:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.28,""rssi"":-73}]}'"
2022-05-16 15:36:43.375210,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:36:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.28,""rssi"":-73}]}'"
2022-05-16 15:37:08.244048,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:37:08Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.30,""rssi"":-72}]}'"
2022-05-16 15:37:08.258975,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:37:08Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.30,""rssi"":-72}]}'"
2022-05-16 15:37:38.001540,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:37:37Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.36,""rssi"":-69}]}'"
2022-05-16 15:37:38.004723,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:37:37Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.36,""rssi"":-69}]}'"
2022-05-16 15:38:02.681085,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:38:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":53.44,""rssi"":-71}]}'"
2022-05-16 15:38:02.686935,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:38:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":53.44,""rssi"":-71}]}'"
2022-05-16 15:38:32.614662,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:38:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":53.43,""rssi"":-70}]}'"
2022-05-16 15:38:32.614662,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:38:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.05,""H"":53.43,""rssi"":-70}]}'"
2022-05-16 15:38:57.294396,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:38:56Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.46,""rssi"":-72}]}'"
2022-05-16 15:38:57.305281,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:38:56Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.46,""rssi"":-72}]}'"
2022-05-16 15:39:26.987958,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:39:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.59,""rssi"":-72}]}'"
2022-05-16 15:39:27.003080,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:39:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.03,""H"":53.59,""rssi"":-72}]}'"
2022-05-16 15:39:56.749680,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:39:56Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.63,""rssi"":-73}]}'"
2022-05-16 15:39:56.749680,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:39:56Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.63,""rssi"":-73}]}'"
2022-05-16 15:40:21.669007,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:40:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.54,""rssi"":-72}]}'"
2022-05-16 15:40:21.685185,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:40:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.54,""rssi"":-72}]}'"
2022-05-16 15:40:51.428500,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:40:51Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.51,""rssi"":-69}]}'"
2022-05-16 15:40:51.428500,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:40:51Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.51,""rssi"":-69}]}'"
2022-05-16 15:41:21.329408,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:41:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.98,""H"":53.22,""rssi"":-73}]}'"
2022-05-16 15:41:21.329408,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:41:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.98,""H"":53.22,""rssi"":-73}]}'"
2022-05-16 15:41:46.188965,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:41:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.98,""H"":53.21,""rssi"":-68}]}'"
2022-05-16 15:42:15.615310,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:42:15Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.19,""rssi"":-75}]}'"
2022-05-16 15:42:15.630927,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:42:15Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.19,""rssi"":-75}]}'"
2022-05-16 15:42:40.446115,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:42:40Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.94,""H"":53.21,""rssi"":-74}]}'"
2022-05-16 15:43:10.155035,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:43:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.94,""H"":53.39,""rssi"":-76}]}'"
2022-05-16 15:43:10.156031,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:43:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.94,""H"":53.39,""rssi"":-76}]}'"
2022-05-16 15:43:34.935848,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:43:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.94,""H"":53.39,""rssi"":-72}]}'"
2022-05-16 15:43:34.937836,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:43:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.94,""H"":53.39,""rssi"":-72}]}'"
2022-05-16 15:44:04.677843,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:44:03Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.95,""H"":53.42,""rssi"":-68}]}'"
2022-05-16 15:44:35.231858,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:44:33Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.93,""H"":53.39,""rssi"":-68}]}'"
2022-05-16 15:44:59.723367,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:44:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.95,""H"":53.21,""rssi"":-69}]}'"
2022-05-16 15:45:29.362813,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:45:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.96,""H"":53.16,""rssi"":-75}]}'"
2022-05-16 15:45:29.365805,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:45:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.96,""H"":53.16,""rssi"":-75}]}'"
2022-05-16 15:45:54.024183,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:45:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.97,""H"":53.12,""rssi"":-74}]}'"
2022-05-16 15:46:23.735576,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:46:22Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.97,""H"":53.11,""rssi"":-73}]}'"
2022-05-16 15:46:53.558449,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:46:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.98,""H"":53.15,""rssi"":-74}]}'"
2022-05-16 15:46:53.558449,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:46:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.98,""H"":53.15,""rssi"":-74}]}'"
2022-05-16 15:48:21.191186,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:48:20Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.05,""rssi"":-77}]}'"
2022-05-16 15:48:21.191186,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:48:20Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.05,""rssi"":-77}]}'"
2022-05-16 15:48:50.648799,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:48:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":52.80,""rssi"":-71}]}'"
2022-05-16 15:48:50.652967,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:48:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":52.80,""rssi"":-71}]}'"
2022-05-16 15:49:15.499236,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:49:15Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":53.80,""rssi"":-70}]}'"
2022-05-16 15:49:15.508233,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:49:15Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":53.80,""rssi"":-70}]}'"
2022-05-16 15:49:45.394587,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:49:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.07,""H"":52.93,""rssi"":-68}]}'"
2022-05-16 15:49:45.394587,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:49:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.07,""H"":52.93,""rssi"":-68}]}'"
2022-05-16 15:50:17.806246,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:50:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.07,""H"":52.86,""rssi"":-69}]}'"
2022-05-16 15:50:17.807251,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:50:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.07,""H"":52.86,""rssi"":-69}]}'"
2022-05-16 15:51:09.932534,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:51:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":52.89,""rssi"":-68}]}'"
2022-05-16 15:51:09.932534,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:51:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":52.89,""rssi"":-68}]}'"
2022-05-16 15:51:35.114720,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:51:33Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":52.91,""rssi"":-72}]}'"
2022-05-16 15:51:35.115714,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:51:33Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":52.91,""rssi"":-72}]}'"
2022-05-16 15:52:04.527583,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:52:03Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":52.94,""rssi"":-68}]}'"
2022-05-16 15:52:04.545632,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:52:03Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":52.94,""rssi"":-68}]}'"
2022-05-16 15:52:34.434191,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:52:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":52.87,""rssi"":-69}]}'"
2022-05-16 15:52:59.060495,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:52:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":52.88,""rssi"":-74}]}'"
2022-05-16 15:52:59.060495,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:52:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":52.88,""rssi"":-74}]}'"
2022-05-16 15:53:29.242216,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:53:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.81,""rssi"":-71}]}'"
2022-05-16 15:53:29.243218,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:53:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.81,""rssi"":-71}]}'"
2022-05-16 15:54:11.270084,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:53:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.07,""rssi"":-75}]}'"
2022-05-16 15:54:27.965946,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:54:27Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.02,""rssi"":-74}]}'"
2022-05-16 15:54:27.966974,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:54:27Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.02,""rssi"":-74}]}'"
2022-05-16 15:54:52.512737,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:54:52Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":52.98,""rssi"":-76}]}'"
2022-05-16 15:54:52.512737,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:54:52Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":52.98,""rssi"":-76}]}'"
2022-05-16 15:55:18.985772,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:55:16Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.03,""rssi"":-72}]}'"
2022-05-16 15:55:18.988763,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:55:16Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.03,""rssi"":-72}]}'"
2022-05-16 15:55:48.374148,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:55:47Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":52.93,""rssi"":-74}]}'"
2022-05-16 15:55:48.375145,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:55:47Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":52.93,""rssi"":-74}]}'"
2022-05-16 15:56:13.007282,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T15:56:12Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":52.95,""rssi"":-78}]}'"
